# Modified from files "genes.fpkm_tracking" and "0_XLOC-LOC_ID_Conversion.txt"
gene_ID	E_38_FPKM	E_51_FPKM	C_38_FPKM	C_51_FPKM
XLOC_028593	447.575	307.428	198.313	360.468
XLOC_028600	25.6766	138.937	21.9006	73.5162
XLOC_028625	315.23	382.186	914.487	199.89
XLOC_028637	156.678	52.7837	225.581	101.817
XLOC_028638	1075.41	1341.97	1436.01	2056.48
XLOC_028641	1037.45	989.835	1209.34	1970.85
XLOC_028644	964.255	380.377	1040.31	991.927
XLOC_028660	602.624	943.994	77.2145	1038.4
XLOC_028673	199.037	524.073	401.937	323.008
XLOC_028695	503.777	193.91	364.831	324.871
XLOC_028739	1572.13	1515.25	1270.3	1287.32
XLOC_028767	314.732	335.809	256.687	433.101
XLOC_028778	1.33	0	2.54811	12.9605
XLOC_028779	7.44139	0	13.1884	33.3385
XLOC_028783	626.995	214.647	1121.36	680.731
XLOC_028798	290.646	263.286	355.695	214.029
XLOC_028803	1410.43	1135.31	1805.26	871.074
XLOC_028823	183.287	162.987	403.185	208.905
XLOC_028825	458.561	284.947	677.531	347.886
XLOC_028829	26.4814	0	40.8664	43.2997
XLOC_028838	6557.85	9585.9	9029.1	8390.4
XLOC_028922	409.55	206.328	346.081	244.779
XLOC_028923	8.68173	169.024	137.189	479.952
XLOC_028924	3.18023	453.574	122.167	1186.68
XLOC_028925	581.314	2427.59	2356.07	3652.69
XLOC_028926	0	156.518	63.2266	340.252
XLOC_028927	0	410.879	88.3791	581.343
XLOC_028928	0	57.824	33.9475	123.611
XLOC_028929	5576.56	3711.4	5648.59	2109.34
XLOC_028930	498.463	1954.62	266.991	432.681
XLOC_028977	1036.39	694.371	1156.32	1109.23
XLOC_028981	1862.51	1705.25	2856.39	1510.66
XLOC_028986	1697.26	2206.91	4270.47	954.124
XLOC_028988	462.257	725.9	1394.46	359.292
XLOC_028998	73.9784	0	38.6276	131.332
XLOC_029001	212.222	87.4145	228.655	109.17
XLOC_029009	499.304	362.675	454.303	465.349
XLOC_029020	1989.63	833.469	1490.41	985.109
XLOC_029025	2082.44	527.199	2048.64	1018.73
XLOC_029029	484.429	139.396	828.116	149.991
XLOC_029030	136.579	70.8391	224.386	109.855
XLOC_029036	26.9888	0	40.6559	26.0441
XLOC_029068	412.474	223.218	327.788	161.023
XLOC_029075	12.2739	40.9806	11.887	17.4978
XLOC_029093	400.11	339.271	215.372	234.457
XLOC_029108	90.1237	77.1544	151.32	103.481
XLOC_029137	53.9265	0	0	226.25
XLOC_029173	328.627	293.038	227.379	528.669
XLOC_029176	303.745	505.054	340.277	0
XLOC_029242	459.482	395.722	646.121	540.154
XLOC_029244	81.9786	37.7379	19.7304	28.752
XLOC_029252	491.757	411.293	175.706	314.028
XLOC_029253	0	163.139	0	783.913
XLOC_029276	108.01	137.339	316.429	112.15
XLOC_029282	107.252	48.1581	88.5963	44.4836
XLOC_029286	0	436.526	131.667	776.754
XLOC_029308	531.776	465.118	665.008	415.85
XLOC_029330	167.746	82.1803	134.393	156.96
XLOC_029331	2541.05	1708.35	2543.89	1898.8
XLOC_029343	11503.8	11778.8	12921.3	7947.83
XLOC_029344	120.623	49.7847	285.367	35.1416
XLOC_029391	257.634	108.926	321.357	164.551
XLOC_029399	244.455	376.843	913.68	1070.42
XLOC_029438	341.493	163.725	452.736	164.322
XLOC_029439	669.893	535.073	963.532	467.709
XLOC_029453	301.228	407.583	442.011	269.928
XLOC_029463	4322.9	1065.94	9850.55	3971.51
XLOC_029465	175.584	235.436	0	303.319
XLOC_029479	150.034	277.902	103.316	267.19
XLOC_029480	707.115	570.832	504.619	938.078
XLOC_029489	103.9	36.0134	160.995	40.1528
XLOC_029505	43.1983	11.5075	76.6861	136.244
XLOC_029509	349.609	214.345	508.098	264.71
XLOC_029516	146.499	91.2166	183.295	87.202
XLOC_029521	351.218	197.299	316.792	316.045
XLOC_029528	407.403	274.35	479.027	312.314
XLOC_029538	219.981	332.496	298.948	165.951
XLOC_029634	210.097	131.111	359.884	210.459
XLOC_029672	122.325	69.8691	238.442	223.495
XLOC_029687	825.944	563.216	956.207	1213.34
XLOC_029713	1744.99	1183.41	1983.03	1557.56
XLOC_029721	2053.9	1256.84	2313.51	1326.47
XLOC_029723	5803.51	4646.19	11080	4089.36
XLOC_029754	2880.96	1257.41	2554.58	1182.69
XLOC_029818	235.245	48.8343	110.133	583.894
XLOC_029825	82.9502	121.18	85.3963	176.157
XLOC_029826	5063.72	2339.34	5108.85	74.8583
XLOC_029832	2689.89	1340.75	1516.97	1077.61
XLOC_029833	2587.62	4595.81	1205.62	1892.56
XLOC_029834	1509.49	1056.95	667.099	1057.48
XLOC_029838	111.005	134.645	103.43	234.847
XLOC_029842	327.741	353.984	273.787	461.391
XLOC_029848	0	194.803	119.887	385.475
XLOC_029853	425.109	765.195	571.878	320.673
XLOC_029878	123.1	105.467	311.35	91.3745
XLOC_029881	1023.13	393.575	2047.9	716.493
XLOC_029885	175.017	175.638	33.6446	249.817
XLOC_029887	2918.49	10054.2	4278.88	5568.59
XLOC_029897	700.793	1073.69	816.92	1678.74
XLOC_029899	4.28144	0	52.5127	24.8955
XLOC_029928	0	48.7858	12.9478	214.788
XLOC_029934	517.072	673.139	1117.25	669.484
XLOC_029940	0	5.76927	123.847	12.9364
XLOC_029942	11.3087	46.7817	0	144.63
XLOC_029944	1417.13	420.812	923.656	450.588
XLOC_029960	34.0273	44.9878	85.8474	87.8151
XLOC_029961	88.9046	141.334	191.348	274.952
XLOC_029995	299.255	0	87.8526	36.6224
XLOC_030003	499.087	648.919	286.372	112.544
XLOC_030015	759.749	495.077	4912.96	792.849
XLOC_030018	2079.85	3149.57	1911.39	1975.23
XLOC_030021	1468.11	940.261	1618.29	1555.89
XLOC_030040	145.834	223.353	187.513	248.266
XLOC_030041	7946.16	7280.51	10334.4	6280.2
XLOC_030043	1267.45	1051.62	715.617	909.051
XLOC_030066	220.715	443.571	244.896	352.772
XLOC_030110	339.019	132.902	206.507	154.117
XLOC_030112	126.301	452.952	216.45	348.184
XLOC_030164	9039.59	12355.7	16353.9	13307.3
XLOC_030178	137.406	71.4936	172.331	126.055
XLOC_030179	60.469	92.8699	79.6218	188.879
XLOC_030184	70.895	133.901	86.5153	93.9117
XLOC_030217	209.132	153.935	232.315	101.593
XLOC_030245	33.3358	141.83	44.7959	88.8414
XLOC_030246	169.659	710.225	580.174	618.945
XLOC_030249	173.297	128.411	222.121	128.638
XLOC_030263	457.658	2624.1	283.622	1189.17
XLOC_030266	125.011	128.173	164.487	238.666
XLOC_030274	128.536	147.085	161.015	82.9247
XLOC_030307	4998.82	6009.2	5878.02	4004.67
XLOC_030319	1447.7	2008.55	2212.18	2971.66
XLOC_030320	160.438	105.373	147.174	205.55
XLOC_030327	323.219	216.581	349.734	185.723
XLOC_030348	62.008	23.2517	147.606	184.953
XLOC_030351	1512.75	1066.31	1061.6	796.557
XLOC_030390	321.543	197.713	270.25	155.562
XLOC_030407	253.291	195.742	191.628	99.5403
XLOC_030410	172.556	136.315	238.737	123.287
XLOC_030414	23.2645	37.1725	0	0
XLOC_030416	426.419	470.329	1146.36	193.024
XLOC_030432	46.8669	41.9607	140.927	21.8423
XLOC_030487	168.659	85.9509	110.453	84.9615
XLOC_030499	1510.77	1741.19	1389.93	2242.39
XLOC_030513	57.9914	135.098	63.7875	41.4546
XLOC_030515	0	153.572	40.5766	0
XLOC_030530	1073.48	674.313	1675.39	679.951
XLOC_030538	1112.68	500.998	460.309	436.093
XLOC_030543	4462.32	3251.06	5878.97	3096.52
XLOC_030557	395.5	132.96	311.041	214.012
XLOC_030561	742.256	1470.5	1122.11	891.918
XLOC_030570	207.067	917.093	162.442	272.949
XLOC_030571	742.01	978.082	511.184	604.007
XLOC_030583	0	327.211	73.397	198.658
XLOC_030599	138.927	100.764	25.0016	136.077
XLOC_030605	662.722	436.136	871.528	650.084
XLOC_030607	249.413	182.522	307.697	136.562
XLOC_030636	76.1185	142.248	100.657	175.664
XLOC_030644	0	360.666	0	37.9422
XLOC_030650	511.406	925.793	450.806	771.987
XLOC_030658	135.884	106.511	161.564	304.123
XLOC_030694	3122.97	1613.26	2132.32	2745.05
XLOC_030696	135.978	76.3824	57.2606	88.2169
XLOC_030702	415.844	225.342	364.346	620.096
XLOC_030705	26.0171	3.38134	21.9887	76.6311
XLOC_030706	29.2598	8.55463	19.4693	45.4316
XLOC_030709	698.078	338.92	680.027	882.658
XLOC_030715	2812.93	941.544	1693.03	308.97
XLOC_030730	241.859	226.881	254.83	164.589
XLOC_030735	203.316	10.3872	100.628	114.363
XLOC_030737	270.289	458.229	347.79	333.319
XLOC_030762	259.681	36.7911	213.648	39.8752
XLOC_030764	1753.7	455.443	2802.66	137.657
XLOC_030783	3043.7	705.778	3460.3	687.272
XLOC_030784	6858.29	1801.05	9285.93	1445.09
XLOC_030785	230.005	1.61334	644.268	90.7613
XLOC_030786	750.073	104.181	845.713	145.983
XLOC_030795	268.108	144.702	306.817	274.35
XLOC_030806	425.834	673.429	487.318	381.748
XLOC_030820	11704.2	7603.86	14604	13983.1
XLOC_030856	130.313	399.588	73.1652	541.176
XLOC_030888	116.138	85.0102	0	74.5177
XLOC_030914	138.488	270.413	145.825	191.179
XLOC_030921	192.809	468.637	104.856	358.547
XLOC_030950	2934.57	1489.15	2076.39	1876.55
XLOC_030956	1488.82	2992.7	801.783	2071.22
XLOC_030977	1256.96	492.383	1371.33	618.933
XLOC_030978	2691.18	642.086	3598.87	1847.03
XLOC_031008	141.663	255.162	311.815	229.263
XLOC_031039	69.6209	28.899	115.5	25.2197
XLOC_031069	220.647	429.319	360.885	61.5955
XLOC_031127	5120.78	4468.78	4483.09	3171.86
XLOC_031146	90.8956	364.188	89.8782	503.474
XLOC_031149	52.1174	1679.4	282.408	590.931
XLOC_031153	9873.6	13691.5	12149.7	11623.9
XLOC_031162	222.326	281.177	230.232	535.921
XLOC_031179	207.241	132.894	280.054	144.896
XLOC_031182	91.6955	0	121.882	9.78714
XLOC_031186	1817.45	1999.51	1641.2	3024.07
XLOC_031188	519.272	307.504	539.046	249.764
XLOC_031191	1447.28	742.813	786.925	684.402
XLOC_031196	163.904	99.6566	177.258	185.808
XLOC_031197	1582.8	2556.03	1301.6	1467.78
XLOC_031198	593.381	928.352	192.791	272.018
XLOC_031216	98.6965	316.385	8.39842	651.853
XLOC_031230	746.543	458.833	707.239	645.295
XLOC_031233	186.042	169.039	57.2181	146.823
XLOC_031234	91.9765	121.262	76.36	182.27
XLOC_031239	236.209	564.133	329.132	934.227
XLOC_031252	136.696	34.0985	63.2034	309.348
XLOC_031263	12.8785	0	13.9624	29.2999
XLOC_031270	124.039	167.897	147.494	21.4339
XLOC_031273	1226.46	221.095	980.203	484.688
XLOC_031275	579.115	153.725	839.303	698.326
XLOC_031280	306.335	207.254	309.17	234.117
XLOC_031282	117.239	43.3247	190.06	78.6628
XLOC_031286	3.3329	29.5772	0	16.362
XLOC_031331	37.8583	108.367	126.614	80.2876
XLOC_031348	115.66	11.5656	56.6121	0
XLOC_031349	4750.17	3194.23	8471.02	4357.64
XLOC_031350	254.894	81.0791	706.685	100.611
XLOC_031355	1369.55	406.809	1146.76	1077.94
XLOC_031356	0	84.9484	157.286	112.415
XLOC_031367	896.394	753.15	1185.01	598.534
XLOC_031376	547.171	377.356	142.422	210.328
XLOC_031384	864.271	1046.12	639.449	1063.72
XLOC_031396	2951	1443.55	2603.44	801.333
XLOC_031436	364.225	1517.1	694.202	633.503
XLOC_031453	543.556	375.548	233.568	226.413
XLOC_031466	0	38.4758	0	25.6482
XLOC_031469	1345.16	2556.52	1840.17	3779.03
XLOC_031507	695.526	1686.33	150.402	887.316
XLOC_031539	59827.3	41022.9	78090.8	53767.6
XLOC_031574	643.228	576.518	436.905	401.283
XLOC_031576	411.978	158.163	212.55	194.771
XLOC_031578	1046.29	538.144	1623.38	595.564
XLOC_031598	793.478	801.82	1577.07	512.461
XLOC_031599	364.917	476.717	957.702	432.221
XLOC_031601	34984.9	28512.7	36776.5	23062.2
XLOC_031618	206.854	222.84	704.149	0
XLOC_031619	485.248	51.23	94.3722	139.334
XLOC_031627	3169.11	1562.06	2611.42	2202.97
XLOC_031628	80.3025	285.011	0	246.028
XLOC_031630	276.76	103.168	179.411	55.5891
XLOC_031646	183.556	99.6714	236.502	164.416
XLOC_031647	5391.51	5177.95	4441.93	3347.16
XLOC_031648	15419.5	8751.61	11500.6	10875.5
XLOC_031671	602.605	561.654	361.817	948.637
XLOC_031672	145.848	355.287	126.752	189.686
XLOC_031675	1841.8	726.067	2367.65	1342.86
XLOC_031676	1069.09	1152.65	1999.83	2390.58
XLOC_031692	155.941	269.685	115.361	177.325
XLOC_031699	559.919	0	424.225	0
XLOC_031710	36.5281	1149.29	209.251	1262.55
XLOC_031712	256.576	236.954	256.123	177.206
XLOC_031731	115.83	99.2508	118.075	176.665
XLOC_031735	2694.32	1716.74	2353.14	1744.46
XLOC_031736	209.994	470.548	154.579	129.453
XLOC_031743	200.4	160.871	238.829	318.632
XLOC_031747	1307.26	715.144	728.345	279.707
XLOC_031749	257.493	217.701	486.292	294.351
XLOC_031753	1987.23	3009.35	2801.62	2366.84
XLOC_031754	1274.15	2155.16	1857.13	1296.43
XLOC_031777	170.824	122.127	543.241	101.216
XLOC_031778	1546.54	2634.03	8996.62	652.041
XLOC_031779	1959.27	4679.08	7382.36	798.904
XLOC_031788	490.877	40.1054	594.14	86.1239
XLOC_031809	242.274	97.351	231.588	181.358
XLOC_031817	38.003	24.4559	0	49.1742
XLOC_031824	308.272	489.454	303.022	313.153
XLOC_031837	792.521	876.698	1667.89	687.616
XLOC_031864	160.502	206.441	138.897	232.024
XLOC_031867	213.654	89.8013	218.896	228.383
XLOC_031881	105.604	181.122	51.2871	94.3883
XLOC_031889	649.619	825.343	692.782	309.925
XLOC_031897	19714	6415.15	18225.9	1551.06
XLOC_031937	141.049	138.173	210.356	97.1018
XLOC_031938	666.372	229.672	1250.62	354.671
XLOC_031940	142.87	105.789	193.708	142.787
XLOC_031941	345.056	369.912	244.378	264.31
XLOC_031950	90.7554	108.415	34.5206	135.031
XLOC_031957	780.561	314.797	572.571	543.308
XLOC_031960	1006.65	1647.94	986.052	968.259
XLOC_031968	91.6551	78.5187	152.784	91.5756
XLOC_031980	642.203	452.151	388.809	336.602
XLOC_031990	376.68	92.5452	191.898	146.005
XLOC_031991	699.164	516.599	1250.01	675.346
XLOC_032000	5198.16	5632.74	6774.38	4613.38
XLOC_032018	61.0417	42.7572	150.424	45.6033
XLOC_032025	132.953	187.376	36.6694	35.8864
XLOC_032027	173.138	252.632	217.925	114.675
XLOC_032046	1753.34	1072.64	1844.74	483.608
XLOC_032052	211.762	353.23	260.216	231.134
XLOC_032086	2242.42	2416.69	898.669	1144.56
XLOC_032096	433.512	489.091	928.063	229.578
XLOC_032106	61.9818	59.0042	40.6905	21.8083
XLOC_032108	871.12	776.202	555.574	284.864
XLOC_032111	164.974	157.243	96.7208	61.4448
XLOC_032112	163.893	68.6433	59.9627	37.2459
XLOC_032149	3612.15	1726.68	2317.46	1915.43
XLOC_032161	151.896	114.533	219.662	155.313
XLOC_032163	149.66	91.0534	175.709	129.926
XLOC_032165	46.6351	27.339	63.3033	76.5205
XLOC_032187	2153.94	2325.75	1246.5	4138.1
XLOC_032189	16.614	75.0874	975.831	39.7689
XLOC_032190	16.7788	8.56422	32.0783	0
XLOC_032191	7.81257	4.7542	17.9324	0
XLOC_032192	0	12.3705	67.7262	5.71451
XLOC_032194	49.8013	34.6447	87.1582	23.0917
XLOC_032197	32321.2	6326.05	41768.4	15965.2
XLOC_032199	84.6989	36.0135	129.203	45.5459
XLOC_032201	64.8287	15.5175	182.621	34.7311
XLOC_032202	149.969	205.756	1252.85	742.282
XLOC_032208	3.75744	0	1.88673	29.3708
XLOC_032218	1707.27	1562.34	3221.84	5278.82
XLOC_032255	37.7491	14.7256	0	11.3141
XLOC_032261	864.183	248.867	339.811	589.493
XLOC_032264	376.231	2858.11	650.301	1523.62
XLOC_032265	80.2163	171.787	59.616	84.9192
XLOC_032273	251.893	175.317	215.224	84.3481
XLOC_032274	380.461	253.949	255.113	222.972
XLOC_032286	1280.68	2350.32	1382.19	1321.63
XLOC_032293	1399.48	250.693	1098.08	550.793
XLOC_032295	1138.95	214.815	1346.59	466.699
XLOC_032296	36.5913	22.6518	0	77.3144
XLOC_032299	366.863	492.109	289.324	368.148
XLOC_032313	345.933	194.259	247.023	295.181
XLOC_032341	27620.4	4503.35	32801.1	10069.3
XLOC_032342	79.4541	0	34.1488	12.6343
XLOC_032451	247.902	171.378	244.569	125.612
XLOC_032477	147.763	344.137	283.142	98.9602
XLOC_032482	64.1118	168.374	96.8544	52.8349
XLOC_032504	64102.9	22477.3	63106.8	36997.2
XLOC_032506	9516.82	1407.35	4768.67	1312.35
XLOC_032511	183.071	486.535	232.06	225.279
XLOC_032545	133.913	167.465	149.32	209.854
XLOC_032546	2178.1	873.118	1265.46	1366.39
XLOC_032568	347.349	100.319	293.217	219.871
XLOC_032590	148.882	363.69	202.767	213.704
XLOC_032591	80.667	174.377	101.004	104.999
XLOC_032597	1036.83	177.79	1360.67	309.901
XLOC_032600	52.6963	35.5482	64.7147	86.8024
XLOC_032604	0	8.0105	65.3233	26.877
XLOC_032608	149.236	236.437	151.058	329.731
XLOC_032609	69.5009	91.4258	50.5067	105.253
XLOC_032613	420.907	51.1035	334.787	9.44806
XLOC_032614	785.873	117.656	427.482	20.0481
XLOC_032623	408.836	244.77	334.591	125.03
XLOC_032645	146.35	272.417	292.83	411.536
XLOC_032659	4251.76	1504.38	5524.98	1622.05
XLOC_032661	2983.59	3272.89	4408.25	5822.52
XLOC_032706	1647.94	1623.45	2020.13	1447.91
XLOC_032709	304.483	271.353	78.7376	0
XLOC_032718	293.318	130.703	391.543	154.995
XLOC_032724	361.439	195.347	294.718	380.374
XLOC_032728	129.8	48.5417	643.658	16.4789
XLOC_032731	537.772	799.29	812.105	544.265
XLOC_032742	326.092	946.989	373.513	416.257
XLOC_032746	215.059	115.86	165.628	139.187
XLOC_032757	682.982	2332.26	1437.38	975.197
XLOC_032775	177.454	190.812	135.706	234.592
XLOC_032798	1026.74	641.322	1929.78	949.147
XLOC_032808	766.653	846.138	839.223	1607.95
XLOC_032835	1142.28	1461.05	2340.29	624.352
XLOC_032841	664.409	915.975	1190.44	481.495
XLOC_032851	1938.44	3104.96	2502.65	2573.41
XLOC_032869	235.867	132.637	138.366	116.813
XLOC_032877	1085	2456.63	708.699	2062.45
XLOC_032899	499.168	287.134	332.52	337.85
XLOC_032900	2054.9	542.229	1689.64	930.857
XLOC_032935	240.52	0	77.0966	0
XLOC_032936	80.9616	0	3.47033	0
XLOC_032976	96.8915	349.178	367.543	254.189
XLOC_032989	1001.7	570.562	919.848	550.353
XLOC_033060	175.583	53.413	284.718	32.7013
XLOC_033067	185.469	140.311	266.218	404.043
XLOC_033107	189.752	109.536	169.134	333.816
XLOC_033130	157.895	152.024	127.667	270.724
XLOC_033152	304.173	321.861	158.308	443.862
XLOC_033156	15.2182	1226.2	10.142	2430.84
XLOC_033157	0	899.239	63.9671	2202.39
XLOC_033158	84.9639	1671.24	105.738	2436.68
XLOC_033159	115.508	298.484	33.8684	300.574
XLOC_033165	24.6987	45.5319	70.3567	74.6214
XLOC_033169	462.727	474.268	294.043	576.711
XLOC_033190	57.8082	91.7837	46.5767	44.4628
XLOC_033210	104.583	43.6033	244.796	32.3674
XLOC_033213	0	280.97	169.685	46.3884
XLOC_033238	120.583	45.0336	37.701	185.71
XLOC_033268	81.6396	145.493	91.0204	107.45
XLOC_033269	0	8.7197	11.192	78.7912
XLOC_033306	246.104	250.836	707.849	315.724
XLOC_033308	886.287	927.422	1353.53	519.611
XLOC_033311	59.0028	76.9022	108.898	41.9298
XLOC_033351	1290.41	475.989	1263.83	523.896
XLOC_033352	19255.6	11363.3	20384.2	12452.3
XLOC_033355	535.105	315.892	191.163	144.875
XLOC_033356	685.673	328.018	530.244	213.279
XLOC_033357	1185.19	279.388	512.554	225.771
XLOC_033358	0	39.9081	122.555	56.715
XLOC_033363	441.847	375.722	741.019	372.825
XLOC_033371	257.061	160.314	365.6	302.058
XLOC_033378	464.653	1073.28	689.581	895.456
XLOC_033383	178.023	116.748	203.481	57.5341
XLOC_033434	213.887	449.731	173.969	263.646
XLOC_033443	91.4968	33.0817	121.511	140.102
XLOC_033449	251.489	118.505	531.68	161.029
XLOC_033452	902.825	199.639	684.697	82.9308
XLOC_033462	133.646	113.954	318.475	156.531
XLOC_033471	50.7901	90.2142	44.0746	65.7564
XLOC_033476	465.698	473.418	738.743	422.103
XLOC_033478	338.747	470.475	143.661	26.9198
XLOC_033552	903.798	788.39	1614.44	1063.77
XLOC_033560	0	24.9424	1.4198	19.4493
XLOC_033562	28.2603	87.0675	68.3089	138.54
XLOC_033563	109.798	6.13303	24.8883	4.80814
XLOC_033570	0	0	4.94447	39.1929
XLOC_033575	3591.61	4005.78	4613.86	3404.59
XLOC_033576	1784.94	776.549	690.369	924.002
XLOC_033598	0	83.7507	517.215	182.075
XLOC_033599	236.823	15.0837	81.3336	44.6492
XLOC_033604	142.068	128.039	86.89	203.223
XLOC_033609	727.128	339.501	1132.77	289.967
XLOC_033612	0	35.5209	2.59029	29.3951
XLOC_033618	512.536	92.0909	241.615	116.521
XLOC_033626	497.184	274.496	380.925	193.091
XLOC_033627	928.691	1328.26	1404.61	700.219
XLOC_033629	391.6	168.886	525.187	300.787
XLOC_033636	229.324	153.912	413.141	316.302
XLOC_033640	198.652	88.9706	113.129	128.691
XLOC_033641	36.8404	13.9535	76.7493	328.68
XLOC_033642	41.3056	12.4286	34.0218	102.227
XLOC_033643	34.0518	13.5355	52.8292	64.6826
XLOC_033645	165.358	45.6286	114.15	78.2896
XLOC_033656	51.13	93.6231	145.285	22.0558
XLOC_033679	102.92	189.901	42.8186	116.957
XLOC_033681	91.231	99.6343	82.4488	140.152
XLOC_033689	1834.31	1060.3	2971.15	863.867
XLOC_033691	178.216	111.11	693.301	113.843
XLOC_033715	574.423	1895.72	217.299	747.479
XLOC_033719	166.794	121.617	136.872	257.367
XLOC_033727	103.352	204.654	81.1969	108.617
XLOC_033728	115.057	107.555	63.2574	207.53
XLOC_033729	87.5242	94.6835	113.852	33.5231
XLOC_033747	63.9248	0	22.5349	3.51959
XLOC_033765	2730.87	2579.89	4983.43	3905.85
XLOC_033770	331.857	313.895	146.678	196.028
XLOC_033771	395.26	457.126	216.722	373.706
XLOC_033792	1971.58	1063.83	710.73	1420.3
XLOC_033795	299.998	465.286	209.353	325.045
XLOC_033798	454.865	628.129	829.14	377.173
XLOC_033799	408.56	363.457	986.093	357.269
XLOC_033802	224.884	94.9353	447.246	133.492
XLOC_033841	25.5465	33.3899	0	40.5948
XLOC_033842	91.6731	132.768	70.481	87.4933
XLOC_033844	1264.76	540.441	1255.22	546.638
XLOC_033847	52.1692	129.645	79.0774	305.919
XLOC_033852	305.826	253.676	440.803	441.058
XLOC_033860	935.865	688.046	1642.71	1079.09
XLOC_033861	80.3694	84.9003	232.83	298.107
XLOC_033895	20.1685	103.003	34.8826	91.5116
XLOC_033897	249.964	319.796	272.581	422.159
XLOC_033902	9588.42	5497.08	7738.58	4036.42
XLOC_033905	716.282	1885.02	1237.05	1286.39
XLOC_033920	177.457	463.567	14.132	232.812
XLOC_033926	425.905	228.011	109.244	320.936
XLOC_033928	535.261	590.109	841.137	367.372
XLOC_033931	18.9692	0	2.05636	0
XLOC_033932	191.718	43.1042	47.5022	26.849
XLOC_033934	0	11.3744	0	53.8225
XLOC_033935	11172.7	827.795	2281.22	582.717
XLOC_033942	3382.79	1450.98	1582.12	528.578
XLOC_033946	505.922	319.067	897.907	197.714
XLOC_033950	791.286	756.746	1076.43	1822.73
XLOC_033956	9985.68	7006.2	18392.4	9837.74
XLOC_033974	132.314	167.034	170.614	242.994
XLOC_034002	339.378	36.5181	806.469	303.765
XLOC_034025	1383.45	93.9629	992.815	959.827
XLOC_034028	139.063	17.706	96.4787	92.1159
XLOC_034050	375.567	173.747	24.86	236.86
XLOC_034113	1606.21	1074.52	1880.35	1793.51
XLOC_034116	3455.86	1890.9	3000.87	980.39
XLOC_034139	124.247	62.7796	301.253	193.817
XLOC_034146	239.763	154.821	292.887	228.354
XLOC_034147	833.908	1486.6	646.788	1116.12
XLOC_034160	5606.6	835.44	3885.32	1044.58
XLOC_034163	666.93	29.5868	223.955	144.308
XLOC_034167	2814.24	1202.53	2680.07	1458.7
XLOC_034171	247.447	226.518	386.003	80.1445
XLOC_034172	52.1396	56.3713	138.072	72.3694
XLOC_034179	17.9292	2.08436	99.8272	0
XLOC_034182	109.093	84.8261	126.266	227.688
XLOC_034277	44.2695	14.6841	58.7411	17.5962
XLOC_034280	98.0575	356.147	216.439	19.9143
XLOC_034281	373.739	216.983	467.068	181.064
XLOC_034284	492.98	98.827	603.114	338.783
XLOC_034294	1516.67	2065.67	1101.47	1996.56
XLOC_034316	241.816	157.46	432.336	311.802
XLOC_034318	84.9368	0	0	0
XLOC_034319	107.364	0	2.18428	0
XLOC_034320	202.384	0	11.4646	19.4856
XLOC_034321	141.457	415.89	366.705	780.505
XLOC_034327	181.34	143.195	261.533	145.55
XLOC_034331	458.687	714.117	832.157	675.603
XLOC_034332	135.307	120.425	271.223	137.633
XLOC_034339	105.669	156.913	219.656	130.568
XLOC_034353	240.644	389.226	174.415	240.178
XLOC_034382	1171.83	2023.53	1923.48	947.634
XLOC_034384	171.116	246.257	180.214	281.186
XLOC_034391	233.684	273.154	151.765	505.455
XLOC_034425	2567.39	1527.73	3085.37	4858.48
XLOC_034465	71.599	20.9014	56.1316	43.643
XLOC_034518	311.467	99.8461	224.324	102.871
XLOC_034529	282.786	465.693	133.932	380.056
XLOC_034569	123.901	131.404	66.983	130.587
XLOC_034579	1036.46	29.5576	266.823	42.2169
XLOC_034595	29.706	78.6016	15.9643	47.2264
XLOC_034597	782.645	439.904	853.299	930.306
XLOC_034598	2784.5	6604.42	2486.71	6418.04
XLOC_034599	205.645	210.833	229.717	358.563
XLOC_034632	270.611	964.629	498.252	1022.37
XLOC_034635	2140.26	1771.81	5313.49	2629.59
XLOC_034636	13.6478	52.8437	93.4311	26.0947
XLOC_034658	3037.19	2884.01	3871.46	1499.76
XLOC_034689	209.349	237.181	371.714	399.885
XLOC_034693	288.72	129.489	72.4368	463.76
XLOC_034732	203.152	122.671	56.9063	126.064
XLOC_034754	269.684	344.077	140.762	176.74
XLOC_034755	408.56	662.355	239.746	506.658
XLOC_034762	353.206	401.703	576.23	222.039
XLOC_034766	443.251	424.429	817.044	728.305
XLOC_034768	59.7355	0	0	15.7926
XLOC_034774	230.913	72.8176	274.01	136.019
XLOC_034775	1535.42	890.916	2674.27	731.097
XLOC_034839	361.097	416.438	124.597	125.675
XLOC_034851	2239.84	2466.58	4095.97	3632.74
XLOC_034875	319.753	0	171.114	209.995
XLOC_034979	45.9793	1446.24	69.7097	2234.25
XLOC_034980	678.797	14102.9	387.27	17515.8
XLOC_034981	207.539	970.161	68.631	817.846
XLOC_034982	578.298	0	124.339	0
XLOC_035067	424.358	180.777	677.354	202.548
XLOC_035072	426.224	0	156.586	29.3359
XLOC_035074	112.773	149.846	437.674	167.692
XLOC_035076	274.999	683.76	242.816	404.16
XLOC_035080	206.761	255.144	154.176	306.983
XLOC_035084	6.74919	6.03025	75.3302	0
XLOC_035086	83.5656	148.496	945.4	88.2668
XLOC_035096	1330.63	267.261	898.84	187.539
XLOC_035113	437.243	11.5655	48.187	0
XLOC_035124	1161.57	140.058	509.848	155.163
XLOC_035125	2391.48	467.854	1215.04	247.738
