E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_000482	-1.55688564596775	1.8212454815217	1.3019103797432	-1.55688564596775	-1.55688564596775	-1.55688564596775	-0.12221907967433	0.781704724588194	0.339115398560995	-1.55688564596775	2.45970953596709	1.20296178913192
XLOC_000492	-1.75149122390921	-1.75149122390921	-1.75149122390921	2.03489837074491	0.152139548368863	1.07307576894508	0.859585399289184	1.72685996155332	-1.75149122390921	0.238375859731794	-0.0873262241867516	1.00835621119046
XLOC_000494	0.806876369502714	-1.00819222107137	0.616936040423773	4.03598573183549	-1.00819222107137	1.0068795374273	-1.00819222107137	0.590667868310328	-1.00819222107137	-1.00819222107137	-1.00819222107137	-1.00819222107137
XLOC_000495	-0.764134207603004	-0.52581078899927	0.051831488526326	0.98804483115675	0.867519450259197	0.916847960510402	-0.499672478583702	-0.116887498184051	-1.84114550915889	0.412090320315484	0.338928411206991	0.172388020553768
XLOC_000496	-0.653610387999223	-0.806726422163683	-1.07434392607399	1.09272239203618	0.972876667052272	0.521240138992344	-2.02371186915434	-1.62826831793643	-0.997866453568781	1.70994287705013	1.32801614998733	1.5597291517782
XLOC_000499	-1.29330159907796	-0.513117975774256	-1.5565989780304	1.51398465375317	1.08857443517723	1.21321475271737	-3.00759228761784	-1.84581477877962	-1.30654848378079	1.84232772830198	2.04376900649982	1.82110352661129
XLOC_000501	-3.35246737415858	-1.0044339729864	-2.30873993902171	1.2818085822054	1.2117741405346	0.375653728221876	-0.532666975510542	-1.97910914697117	0.218827341734879	1.99894299111364	1.98225671579644	2.10815390904155
XLOC_000502	-1.63543411309729	-0.976937143097492	-1.34087738606418	1.97040625853088	1.51995480026703	-0.0111851686572289	-3.03447735301186	-1.92590555019993	-2.0742136833544	2.43899854445478	2.49915567776538	2.5705151164643
XLOC_000503	-1.42978023863856	-1.52534929795447	-2.07661770438649	1.60868586126326	1.12610607143892	1.78003738876074	-2.86653856519157	-1.1685478363315	-1.32303355722352	1.91571103968683	2.0591251515373	1.90020168703906
XLOC_000524	-0.184056867818798	-0.301866846867231	-0.392018149601485	0.732807820286304	0.523909475810891	0.62345328960023	-0.328163420983174	-0.42313027656272	-0.101536134102663	-0.154051280813523	0.144557074921707	-0.139904683869538
XLOC_000539	0.135496325851148	-0.590009885300127	-0.203776693559631	-0.134946678213768	0.733502225068831	0.601545848568944	0.29057011149145	-0.669441591090391	0.723216488407266	-0.134457997275162	-0.576186110574876	-0.175512043373683
XLOC_000542	0.382160072675959	0.817721927430342	-1.43290851789813	-1.43290851789813	-1.43290851789813	-1.43290851789813	0.706688575234119	-1.43290851789813	0.463092526630619	0.556958565742879	1.47550242887303	2.7624184929037
XLOC_000564	-0.780818244104148	-0.310894065060279	-0.628332521135032	0.232228737315261	0.68447437755712	0.573508358506809	-0.0270003189520285	-0.118746449775642	0.0951398709136306	0.943522992239096	0.416509692675444	-1.07959243018023
XLOC_000598	-1.78518977532571	-1.78518977532571	-1.78518977532571	1.62060069404044	-1.78518977532571	-1.78518977532571	1.18064976724498	1.04001025347386	-1.78518977532571	1.90276851952464	2.41286446094212	2.55424495672823
XLOC_000604	0.0707705004151276	-0.0247985589007778	-1.10859201458857	-0.545437774054446	0.00379572065034584	-0.991831966388377	-0.0291300993443615	-0.853476183246042	-1.1356254965866	0.864466816042377	2.1590840994965	1.59077495650482
XLOC_000605	-0.679329442141154	-0.145367215892711	-0.925338952140172	0.187499112565367	-0.270075000985007	-2.1335025477615	0.486294682961947	-0.428925880249845	-1.46070193605233	1.5386003026122	1.69444820784884	2.13639866923436
XLOC_000606	1.76375692219472	-0.179693922686593	-1.7054879419243	-1.7054879419243	-1.7054879419243	-1.7054879419243	0.434109151207948	-0.106627852542599	-1.7054879419243	2.28183708738721	1.56910191449481	2.764956409566
XLOC_000609	1.03985968632522	0.628609479496124	-1.55483285126491	-1.52629640177818	0.98290845265007	0.559985533319722	1.83317237205593	1.58411935945119	1.63781634667846	-2.42376179333485	-1.99716348829754	-0.764416695301235
XLOC_000621	-0.40108900149272	-0.690363572829101	0.642638433644146	-2.21615759206681	-2.21615759206681	-2.21615759206681	1.47564162430019	0.972269225694686	1.35518270078905	1.47180070278354	-0.551992592344346	2.37438525565498
XLOC_000625	-0.789770954538523	-0.401994563079473	0.0116760726901779	0.422102086478943	0.557440417120231	0.754436644307958	-1.28818006809776	-0.885991149259887	-0.373321736185648	1.01763513694182	0.640325541635879	0.335642571986292
XLOC_000628	0.682352544923334	0.736705571627274	0.723362168536092	-1.5676354970079	-1.06455546852073	-0.718481811662834	0.62299570111462	1.05403642479606	-0.12404681818823	-0.0735901684661373	0.143559908253994	-0.414702555405542
XLOC_000632	-0.255209469332152	0.647389721593976	0.53726519047957	1.13961851750156	0.921664375410932	0.754104843423864	-1.8637963310166	-1.64967292541542	-0.35960234793831	-0.0283484733071377	0.161015501324419	-0.00442860272469758
XLOC_000633	-1.82500856662424	0.905816099550369	1.03378745908671	-1.82500856662424	-1.82500856662424	-1.82500856662424	-0.390342000330821	0.513581803931702	-1.82500856662424	0.164858517016763	3.64702895734948	3.25031199651702
