tracking_id	E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_023563	41.7363	30.9219	28.6862	22.6568	15.7012	19.1614	40.3606	35.843	31.4891	27.7968	10.8852	9.96035
XLOC_023582	40.638	27.667	34.9613	29.8115	47.1037	42.8314	44.6543	32.8561	44.0847	151.724	79.3063	89.6432
XLOC_023583	47.2279	49.6378	47.5114	13.1171	4.90664	2.25428	20.6097	29.8692	26.4508	40.537	27.2129	24.9009
XLOC_023584	222.96	319.798	310.169	72.7401	77.5248	73.2642	69.5576	103.546	104.544	170.256	155.503	171.46
XLOC_023585	26.3598	25.2258	14.3431	7.15477	5.88796	7.88999	27.4796	27.8779	41.5656	6.94921	15.5503	17.0749
XLOC_023587	353.66	345.023	334.373	104.937	111.871	93.5527	392.442	320.596	389.205	125.086	87.8589	106.007
XLOC_023589	285.564	342.582	389.952	108.514	109.909	71.0099	371.833	338.517	421.953	112.346	146.172	128.773
XLOC_023591	152.667	164.374	126.398	304.078	208.041	183.724	229.283	164.281	290.959	715.768	660.886	901.412
XLOC_023592	1.09832	2.4412	3.58577	31.004	20.6079	23.67	6.01115	0	7.55738	52.1191	55.2034	67.5881
XLOC_023593	527.195	607.859	494.836	171.714	132.479	179.215	507.513	386.308	511.382	440.116	362.321	485.211
XLOC_023594	642.519	1185.61	1050.63	326.734	386.643	463.255	640.617	600.371	643.637	472.546	308.673	284.582
XLOC_023597	158.159	147.286	126.398	246.839	233.556	226.555	92.7435	101.555	91.9481	180.679	194.378	196.361
XLOC_023624	14.2782	12.206	12.5502	3.57738	18.6452	11.2714	17.1747	18.9171	3.77869	8.10741	8.55264	5.69163
XLOC_023626	4.39329	0.813734	2.68933	0	0	0	0	0.995639	1.25956	0	3.88756	12.0947
XLOC_023630	73.5877	61.0301	70.819	54.8532	38.2718	47.3399	126.234	105.538	85.6503	47.4862	60.646	44.1101
XLOC_023647	24.1631	30.9219	35.8577	5.96231	5.88796	11.2714	15.4573	28.8735	16.3743	8.10741	12.4402	12.0947
XLOC_023648	40.638	30.1082	27.7897	34.5814	52.9917	52.9756	19.7509	21.9041	26.4508	28.955	27.9905	23.478
XLOC_023658	83.4726	87.8833	95.0229	16.6945	16.6826	34.9414	433.662	454.012	353.937	6.94921	18.6603	6.40308
XLOC_023678	3.29497	5.69614	2.68933	0	0.981327	0	6.86989	10.952	1.25956	0	0	0
XLOC_023681	16.4748	8.95108	12.5502	32.1965	42.1971	34.9414	13.7398	10.952	18.8934	42.8534	24.1029	24.9009
XLOC_023721	10.9832	21.1571	18.8253	7.15477	18.6452	11.2714	13.7398	6.96948	6.29781	30.1132	23.3254	38.4185
XLOC_023722	406.38	284.807	280.586	66.7778	76.5435	74.3913	400.171	406.221	324.967	89.1815	76.9738	69.011
XLOC_023724	472.279	507.77	576.412	488.909	466.13	506.086	645.77	648.161	614.667	401.896	434.63	464.579
XLOC_023727	21.9665	4.88241	15.2395	13.1171	19.6265	4.50856	17.1747	18.9171	6.29781	10.4238	13.9952	12.8062
XLOC_023731	10.9832	8.13734	15.2395	9.53969	8.83194	5.63571	6.86989	4.9782	10.0765	3.4746	6.99761	4.98018
XLOC_023733	2.19665	6.50987	1.79288	0	0	0	0	0.995639	5.03825	0	3.11005	0.711454
XLOC_023734	32.9497	54.5202	68.1296	27.4266	60.8423	29.3057	48.0892	53.7645	51.6421	93.8143	59.091	73.9912
XLOC_023736	69.1944	51.2653	51.0972	63.2004	45.141	48.4671	48.948	70.6904	49.1229	23.164	38.8756	25.6123
XLOC_023740	129.602	103.344	104.884	120.439	168.788	133.003	117.647	77.6599	98.2459	189.945	136.065	164.346
XLOC_023742	84.5709	113.923	71.7154	146.673	108.927	119.477	112.494	106.533	68.0164	83.3905	96.4116	76.837
XLOC_023778	51.6212	65.0987	60.9581	69.1628	76.5435	107.078	32.632	46.7951	39.0464	93.8143	51.3158	50.5132
XLOC_023780	15.3765	12.206	11.6538	26.2341	22.5705	24.7971	11.1636	7.96512	30.2295	30.1132	24.1029	19.9207
XLOC_023799	45.0313	63.4713	40.3399	35.7738	26.4958	49.5942	64.4052	74.673	55.4208	28.955	29.5455	40.5529
XLOC_023802	40.638	156.237	174.806	149.058	184.489	140.893	287.677	250.901	259.47	199.211	170.275	249.72
XLOC_023803	124.111	124.501	129.984	87.0497	102.058	98.0613	202.662	176.228	162.484	160.99	120.514	144.425
XLOC_023804	77.9809	115.55	95.0229	87.0497	63.7863	100.316	176.041	163.285	142.331	110.029	89.414	107.43
XLOC_023818	47.2279	40.6867	63.6474	91.8195	68.6929	80.027	59.2528	61.7296	50.3825	45.1698	70.7537	51.9361
XLOC_023821	39.5396	25.2258	38.547	57.2381	40.2344	38.3228	19.7509	20.9084	27.7104	39.3788	31.878	34.8612
XLOC_023844	31.8514	40.6867	40.3399	15.502	27.4772	9.01713	41.2193	24.891	35.2678	31.2714	39.6531	46.9559
XLOC_023850	1.09832	0.813734	0.896442	3.57738	6.86929	0	0	0	0	0	0.777513	0.711454
XLOC_023881	176.83	168.443	167.635	101.359	93.2261	119.477	145.985	147.355	120.918	108.871	80.0838	63.3194
XLOC_023889	29.6547	22.7846	15.2395	4.76984	1.96265	2.25428	30.0558	18.9171	8.81694	0	0	0
XLOC_023939	34.048	23.5983	26.8933	33.3889	37.2904	30.4328	20.6097	29.8692	28.9699	56.7519	45.0957	46.9559
XLOC_023941	84.5709	100.089	102.194	115.669	150.143	122.858	49.8067	59.7384	88.1694	86.8651	77.7513	114.544
XLOC_023943	4.39329	17.9022	15.2395	10.7322	17.6639	5.63571	9.4461	10.952	10.0765	19.6894	13.2177	21.3436
XLOC_023958	6.58994	23.5983	24.2039	19.0794	29.4398	15.78	46.3718	25.8866	37.7869	31.2714	55.2034	69.7225
XLOC_023965	37.343	67.5399	65.4403	9.53969	6.86929	2.25428	19.7509	20.9084	13.8552	3.4746	0	2.84582
XLOC_023987	36.2447	23.5983	26.8933	51.2758	52.0103	42.8314	24.0446	16.9259	18.8934	57.9101	50.5383	43.3987
XLOC_024013	43.9329	43.1279	55.5794	67.9703	56.917	74.3913	96.1785	89.6075	54.1612	62.5429	63.756	81.8172
XLOC_024020	0	0	0.896442	0	7.85062	0	0	0	0	2.3164	1.55503	0.711454
XLOC_024054	12.0816	8.13734	17.9288	3.57738	7.85062	12.3986	19.7509	30.8648	25.1913	4.6328	4.66508	9.2489
XLOC_024057	56.0145	48.8241	36.7541	60.8155	34.3464	47.3399	29.197	41.8169	37.7869	25.4804	22.5479	30.5925
XLOC_024058	64.8011	82.1872	103.987	47.6984	56.917	33.8142	80.7212	74.673	83.1311	86.8651	55.2034	59.7621
XLOC_024065	93.3575	125.315	136.259	28.6191	35.3278	40.5771	308.286	197.137	288.44	17.373	5.44259	21.3436
XLOC_024067	332.792	277.483	303.894	255.187	143.274	245.717	599.398	540.632	508.863	42.8534	38.8756	39.13
XLOC_024073	15.3765	12.206	17.0324	13.1171	4.90664	13.5257	95.3197	84.6293	40.306	2.3164	4.66508	9.2489
XLOC_024076	28.5564	56.1477	56.4759	9.53969	11.7759	6.76285	37.7844	40.8212	23.9317	10.4238	4.66508	9.96035
XLOC_024077	23.0648	21.1571	16.136	9.53969	29.4398	13.5257	35.2082	46.7951	36.5273	19.6894	20.2153	17.7863
XLOC_024105	0	2.4412	0.896442	28.6191	17.6639	11.2714	5.15242	0.995639	3.77869	19.6894	12.4402	12.8062
XLOC_024106	0	0	0	0	0.981327	0	0	0	0	1.1582	10.1077	7.82599
XLOC_024108	21.9665	13.0197	5.37865	29.8115	38.2718	28.1785	9.4461	2.98692	17.6339	34.746	19.4378	21.3436
XLOC_024147	48.3262	39.0592	35.8577	47.6984	39.2531	46.2128	32.632	56.7514	46.6038	41.6952	42.7632	37.707
XLOC_024160	214.173	138.335	166.738	183.639	162.9	180.343	115.929	138.394	84.3907	115.82	142.285	109.564
XLOC_024165	3.29497	5.69614	7.17154	4.76984	4.90664	9.01713	37.7844	39.8256	22.6721	1.1582	2.33254	0.711454
XLOC_024169	40.638	25.2258	34.9613	9.53969	14.7199	11.2714	22.3271	12.9433	8.81694	18.5312	13.2177	15.652
XLOC_024204	13.1799	13.0197	18.8253	4.76984	11.7759	7.88999	27.4796	23.8953	18.8934	28.955	20.9928	32.0154
XLOC_024229	84.5709	76.491	74.4047	47.6984	47.1037	49.5942	60.1115	74.673	73.0546	86.8651	62.201	68.2996
XLOC_024256	36.2447	26.0395	31.3755	28.6191	40.2344	31.56	20.6097	12.9433	12.5956	20.8476	27.9905	29.8811
XLOC_024261	319.612	261.209	256.383	243.262	273.79	240.081	197.509	202.115	191.454	471.388	284.57	337.941
XLOC_024267	246.024	300.268	308.376	257.572	255.145	271.641	544.439	418.169	457.221	377.574	307.895	359.996
XLOC_024268	333.89	276.67	278.794	182.447	155.05	201.758	366.68	399.251	385.426	211.951	250.359	216.993
XLOC_024275	16.4748	7.32361	5.37865	20.2718	24.5332	27.0514	9.4461	4.9782	6.29781	9.26561	3.88756	4.98018
XLOC_024279	21.9665	13.0197	23.3075	28.6191	20.6079	42.8314	13.7398	15.9302	21.4126	17.373	20.9928	19.2093
XLOC_024288	1.09832	3.25494	0.896442	13.1171	4.90664	1.12714	0	0	0	0	1.55503	2.13436
XLOC_024300	14.2782	27.667	20.6182	17.8869	15.7012	13.5257	41.2193	29.8692	27.7104	31.2714	22.5479	33.4383
XLOC_024304	31.8514	33.3631	28.6862	23.8492	19.6265	18.0343	39.5019	34.8474	55.4208	57.9101	34.9881	60.4736
XLOC_024315	17.5732	38.2455	45.7186	22.6568	36.3091	16.9071	52.3829	43.8081	55.4208	18.5312	37.3206	71.1454
XLOC_024321	124.111	128.57	100.402	147.865	162.9	185.978	119.364	125.451	109.582	106.555	118.959	103.872
XLOC_024329	41.7363	43.1279	29.5826	51.2758	44.1597	56.3571	34.3495	20.9084	22.6721	50.9608	42.7632	48.3789
XLOC_024330	65.8994	140.776	162.256	124.016	97.1514	75.5185	119.364	87.6163	134.773	152.883	155.503	220.551
XLOC_024331	0	0	0	2.38492	0	0	0	0	0	10.4238	9.33015	13.5176
XLOC_024332	1.09832	1.62747	5.37865	15.502	10.7946	6.76285	61.829	41.8169	25.1913	2.3164	3.11005	3.55727
XLOC_024356	59.3095	114.737	106.677	13.1171	18.6452	19.1614	34.3495	48.7863	62.9781	37.0624	50.5383	68.2996
XLOC_024379	0	0	0	4.76984	2.94398	0	0.858736	0	1.25956	2.3164	6.2201	2.84582
XLOC_024381	1084.05	828.381	771.837	943.237	775.248	1228.58	1051.09	1018.54	692.759	470.23	499.941	402.683
XLOC_024382	119.717	145.658	159.567	94.2044	102.058	89.0441	158.007	176.228	146.109	67.1757	55.9809	68.2996
XLOC_024396	48.3262	68.3537	45.7186	44.1211	44.1597	46.2128	72.9926	75.6686	50.3825	82.2323	57.5359	81.8172
XLOC_024400	27.4581	38.2455	37.6506	35.7738	66.7302	52.9756	36.0669	45.7994	65.4973	61.3847	72.3087	76.1256
XLOC_024415	47.2279	23.5983	21.5146	4.76984	9.81327	4.50856	18.8922	29.8692	25.1913	15.0566	18.6603	24.1894
XLOC_024427	37.343	27.667	38.547	65.5854	45.141	77.7727	31.7732	63.7209	55.4208	30.1132	41.9857	30.5925
XLOC_024440	27.4581	30.1082	29.5826	9.53969	12.7573	7.88999	43.7956	28.8735	25.1913	24.3222	13.2177	21.3436
XLOC_024452	1.09832	1.62747	1.79288	0	0	0	6.86989	1.99128	0	1.1582	1.55503	3.55727
XLOC_024470	10.9832	12.206	18.8253	32.1965	25.5145	47.3399	25.7621	11.9477	18.8934	27.7968	27.2129	27.0352
XLOC_024475	94.4558	87.8833	86.9549	93.012	82.4315	103.697	139.115	151.337	133.514	70.6503	99.5216	64.7423
XLOC_024476	1361.92	1017.17	908.993	323.157	373.886	346.032	736.796	807.464	828.792	595.315	579.247	554.222
XLOC_024478	10.9832	7.32361	8.06798	14.3095	11.7759	19.1614	12.881	2.98692	3.77869	9.26561	16.3278	13.5176
XLOC_024505	3.29497	19.5296	21.5146	16.6945	26.4958	12.3986	30.0558	21.9041	28.9699	26.6386	41.2082	53.359
XLOC_024512	170.24	163.561	123.709	70.3552	51.029	47.3399	102.19	100.56	105.803	118.137	101.854	69.011
XLOC_024516	246.024	200.992	190.046	16.6945	15.7012	34.9414	223.271	241.94	173.82	64.8593	74.6412	55.4934
XLOC_024534	246.024	239.238	245.625	237.3	266.921	260.37	206.097	186.185	251.913	345.144	335.885	346.478
XLOC_024543	86.7675	107.413	128.191	94.2044	76.5435	131.876	77.2863	89.6075	91.9481	69.4921	74.6412	59.7621
XLOC_024548	0	0	0	0	0	0	0.858736	0.995639	5.03825	0	0	0
XLOC_024553	30.7531	19.5296	25.1004	28.6191	21.5892	37.1957	12.0223	13.939	10.0765	18.5312	16.3278	15.652
XLOC_024555	9.88491	8.13734	8.06798	15.502	11.7759	18.0343	20.6097	8.96075	22.6721	6.94921	4.66508	3.55727
XLOC_024576	0	0	0	4.76984	5.88796	2.25428	0.858736	1.99128	1.25956	3.4746	6.2201	2.13436
XLOC_024578	32.9497	91.952	69.9225	48.8909	63.7863	51.8485	105.625	75.6686	85.6503	55.5937	76.9738	83.2401
XLOC_024582	79.0793	120.433	132.673	113.284	129.535	103.697	176.9	149.346	196.492	122.769	104.187	114.544
XLOC_024583	348.168	616.811	581.791	318.387	546.599	422.678	660.368	594.397	914.442	462.122	496.053	613.273
XLOC_024584	56.0145	41.5004	42.1328	34.5814	25.5145	31.56	34.3495	33.8517	49.1229	28.955	23.3254	27.0352
XLOC_024598	3.29497	7.32361	8.96442	7.15477	0.981327	4.50856	13.7398	11.9477	10.0765	6.94921	1.55503	9.96035
XLOC_024602	4.39329	4.88241	3.58577	0	0	0	1.71747	0	1.25956	16.2148	0.777513	2.13436
XLOC_024640	8.78659	19.5296	15.2395	4.76984	8.83194	10.1443	31.7732	14.9346	26.4508	11.582	8.55264	11.3833
XLOC_024642	14.2782	20.3434	22.4111	16.6945	8.83194	9.01713	3.43495	3.98256	7.55738	1.1582	9.33015	7.11454
XLOC_024649	532.687	427.21	499.318	770.33	712.443	902.84	582.223	731.795	550.429	638.169	547.369	478.097
XLOC_024659	84.5709	95.2069	83.3691	188.409	155.05	156.673	103.907	139.39	90.6885	207.318	284.57	249.009
XLOC_024662	79.0793	72.4223	75.3012	4.76984	8.83194	1.12714	57.5353	42.8125	32.7486	16.2148	11.6627	22.0551
XLOC_024679	125.209	109.854	156.877	205.103	135.423	266.005	632.889	625.262	477.374	2.3164	3.88756	1.42291
XLOC_024680	177.928	173.325	267.14	292.153	181.545	368.575	864.747	972.74	794.784	1.1582	8.55264	5.69163
XLOC_024681	4.39329	3.25494	7.17154	13.1171	19.6265	18.0343	9.4461	0.995639	6.29781	5.79101	5.44259	9.96035
XLOC_024685	138.389	126.129	121.916	215.835	181.545	272.768	118.506	117.485	127.216	176.047	214.593	182.132
XLOC_024687	36.2447	27.667	25.9968	39.3512	38.2718	47.3399	17.1747	19.9128	22.6721	44.0116	38.0981	34.8612
XLOC_024689	56.0145	45.5691	39.4435	62.008	67.7116	82.2813	23.1859	32.8561	50.3825	69.4921	89.414	64.7423
XLOC_024719	19.7698	49.6378	35.8577	40.5437	57.8983	45.0856	32.632	37.8343	49.1229	62.5429	55.9809	76.1256
XLOC_024732	193.305	228.659	227.696	277.843	294.398	294.184	253.327	235.967	290.959	339.353	324.223	357.861
XLOC_024734	2.19665	3.25494	4.48221	4.76984	2.94398	10.1443	3.43495	0.995639	3.77869	15.0566	18.6603	14.2291
XLOC_024742	34.048	30.9219	13.4466	5.96231	2.94398	9.01713	13.7398	17.9215	11.3361	9.26561	3.11005	0
XLOC_024747	0	0.813734	0	0	0	0	0	0	0	0	0	8.53745
XLOC_024752	4.39329	8.13734	4.48221	9.53969	18.6452	10.1443	2.57621	9.95639	20.153	10.4238	13.2177	9.96035
XLOC_024755	382.216	495.564	400.71	134.748	141.311	123.986	699.87	623.27	575.62	282.601	169.498	189.247
XLOC_024763	60.4078	41.5004	40.3399	50.0834	68.6929	42.8314	40.3606	27.8779	41.5656	126.244	90.1915	51.9361
XLOC_024766	50.5229	53.7065	61.8545	52.4683	75.5622	76.6456	98.7547	69.6948	103.284	92.6561	94.8565	108.852
XLOC_024800	27.4581	45.5691	31.3755	64.3929	52.9917	65.3742	44.6543	51.7732	50.3825	22.0058	29.5455	32.0154
XLOC_024801	14.2782	3.25494	5.37865	14.3095	5.88796	23.67	16.316	11.9477	15.1148	11.582	8.55264	7.82599
XLOC_024803	6.58994	6.50987	5.37865	1.19246	6.86929	11.2714	1.71747	4.9782	8.81694	11.582	5.44259	4.26872
XLOC_024807	94.4558	48.8241	56.4759	34.5814	25.5145	19.1614	48.948	99.5639	64.2377	32.4296	18.6603	22.0551
XLOC_024824	0	0.813734	2.68933	0	0	0	2.57621	3.98256	1.25956	0	2.33254	6.40308
XLOC_024871	9.88491	3.25494	2.68933	7.15477	14.7199	16.9071	6.86989	3.98256	10.0765	9.26561	11.6627	16.3634
XLOC_024897	8.78659	7.32361	16.136	3.57738	8.83194	5.63571	5.15242	6.96948	16.3743	12.7402	13.9952	22.0551
XLOC_024905	66.9977	76.491	72.6118	46.506	44.1597	38.3228	80.7212	71.686	62.9781	55.5937	46.6508	54.0705
XLOC_024906	24.1631	39.873	23.3075	5.96231	8.83194	1.12714	37.7844	35.843	26.4508	11.582	12.4402	17.7863
XLOC_024913	23.0648	12.206	12.5502	20.2718	17.6639	23.67	45.513	29.8692	31.4891	4.6328	6.2201	4.98018
XLOC_024917	115.324	172.512	124.605	90.6271	86.3568	66.5013	249.892	188.176	216.645	112.346	90.969	100.315
XLOC_024931	1628.81	1393.93	1268.47	1430.95	1206.05	1583.63	1650.49	1713.5	1479.99	1008.79	1208.25	1088.52
XLOC_024935	23.0648	13.0197	9.86087	42.9286	18.6452	34.9414	16.316	11.9477	27.7104	4.6328	24.8804	5.69163
XLOC_024948	51.6212	50.4515	55.5794	23.8492	21.5892	39.4499	43.7956	48.7863	54.1612	24.3222	44.3182	27.0352
XLOC_024962	12.0816	13.8335	18.8253	27.4266	21.5892	6.76285	13.7398	12.9433	7.55738	11.582	17.8828	18.4978
XLOC_024967	20.8681	9.76481	12.5502	3.57738	9.81327	11.2714	11.1636	10.952	8.81694	5.79101	3.88756	4.26872
XLOC_025000	25.2614	42.3142	47.5114	2.38492	6.86929	5.63571	32.632	36.8387	23.9317	2.3164	0.777513	3.55727
XLOC_025032	19.7698	31.7356	21.5146	11.9246	20.6079	11.2714	36.9257	35.843	27.7104	31.2714	22.5479	24.1894
XLOC_025055	70.2927	77.3047	72.6118	122.824	123.647	138.638	124.517	153.328	81.8716	72.9667	76.1962	56.2048
XLOC_025074	1445.39	1276.75	1132.21	159.79	188.415	208.521	846.714	920.966	749.44	165.623	115.849	135.176
XLOC_025075	487.656	731.547	642.749	113.284	95.1887	92.4256	461.141	394.273	410.617	83.3905	67.6436	91.7775
XLOC_025076	749.056	603.791	586.273	224.183	178.602	215.284	391.584	304.666	356.456	170.256	127.512	113.121
XLOC_025077	875.364	775.489	806.798	94.2044	72.6182	96.9341	360.669	302.674	290.959	122.769	73.8637	51.9361
XLOC_025083	15.3765	12.206	12.5502	5.96231	0.981327	12.3986	22.3271	15.9302	22.6721	6.94921	20.2153	7.82599
XLOC_025086	14.2782	12.206	13.4466	16.6945	7.85062	9.01713	30.9145	21.9041	37.7869	6.94921	8.55264	4.98018
XLOC_025087	13.1799	33.3631	22.4111	8.34723	14.7199	3.38142	38.6431	34.8474	49.1229	8.10741	8.55264	7.11454
XLOC_025097	57.1128	42.3142	36.7541	7.15477	5.88796	19.1614	64.4052	63.7209	46.6038	39.3788	34.2106	29.1696
XLOC_025111	63.7027	74.8635	55.5794	56.0457	51.029	45.0856	24.0446	27.8779	35.2678	25.4804	48.2058	35.5727
XLOC_025113	13.1799	10.5785	13.4466	10.7322	6.86929	14.6528	15.4573	21.9041	27.7104	8.10741	2.33254	3.55727
XLOC_025132	101.046	110.668	109.366	171.714	142.292	146.528	106.483	104.542	86.9098	245.539	181.938	165.769
XLOC_025134	36.2447	27.667	26.8933	41.7361	54.9543	76.6456	28.3383	20.9084	26.4508	56.7519	60.646	59.0507
XLOC_025137	174.633	70.7949	138.052	314.81	157.994	377.592	139.974	109.52	130.995	159.832	195.933	132.33
XLOC_025141	28.5564	28.4807	18.8253	69.1628	47.1037	37.1957	28.3383	16.9259	13.8552	53.2773	56.7584	39.8414
XLOC_025142	10.9832	12.206	8.96442	15.502	15.7012	13.5257	14.5985	17.9215	12.5956	25.4804	40.4307	36.9956
XLOC_025171	1159.83	1504.59	1613.6	2266.87	2147.14	1906	1959.64	1892.71	2005.22	1979.37	2001.32	2169.22
XLOC_025187	5.49162	31.7356	23.3075	20.2718	38.2718	23.67	24.0446	12.9433	7.55738	48.6444	20.9928	32.7269
XLOC_025189	69.1944	43.1279	31.3755	48.8909	55.9356	61.9928	42.0781	50.7776	42.8251	47.4862	51.3158	29.8811
XLOC_025226	15.3765	15.4609	19.7217	34.5814	30.4211	29.3057	48.0892	24.891	39.0464	47.4862	33.433	49.0903
XLOC_025236	53.8178	37.4318	38.547	109.706	145.236	64.247	74.7101	35.843	60.459	104.238	94.8565	155.808
XLOC_025237	72.4893	88.697	70.819	13.1171	28.4585	27.0514	130.528	101.555	122.178	53.2773	32.6555	54.0705
XLOC_025253	0	4.06867	0.896442	0	0	1.12714	0.858736	7.96512	0	0	0	0
XLOC_025275	172.437	170.884	148.809	166.945	167.807	175.834	169.171	171.25	176.339	85.7069	149.282	130.907
XLOC_025281	8.78659	10.5785	14.3431	26.2341	27.4772	33.8142	11.1636	8.96075	7.55738	13.8984	7.77513	8.53745
XLOC_025288	0	0	0	3.57738	4.90664	9.01713	0.858736	2.98692	1.25956	3.4746	4.66508	2.84582
XLOC_025310	13.1799	8.95108	11.6538	48.8909	29.4398	41.7042	17.1747	17.9215	23.9317	12.7402	20.9928	17.0749
XLOC_025331	62.6044	41.5004	54.683	87.0497	77.5248	92.4256	47.2305	54.7602	30.2295	64.8593	67.6436	46.9559
XLOC_025340	1.09832	0.813734	0	10.7322	0.981327	3.38142	0	0	0	1.1582	0.777513	0
XLOC_025347	47.2279	74.0498	79.7834	27.4266	36.3091	49.5942	68.6989	65.7122	83.1311	60.2265	49.7608	49.0903
XLOC_025374	56.0145	53.7065	51.0972	97.7818	65.7489	64.247	36.0669	50.7776	27.7104	42.8534	37.3206	56.9163
XLOC_025384	12.0816	24.412	17.0324	17.8869	17.6639	13.5257	29.197	25.8866	44.0847	46.328	32.6555	33.4383
XLOC_025404	300.941	265.277	259.968	294.538	261.033	324.617	400.171	452.02	367.792	182.996	214.593	198.496
XLOC_025418	1.09832	4.06867	4.48221	3.57738	1.96265	15.78	5.15242	1.99128	5.03825	5.79101	4.66508	6.40308
XLOC_025431	0	0	0	10.7322	15.7012	10.1443	6.01115	5.97384	2.51913	41.6952	20.9928	26.3238
XLOC_025456	2104.39	1602.24	1627.04	2629.38	2256.07	2887.74	1764.7	1825.01	1619.8	1697.92	2138.94	1710.33
XLOC_025479	17.5732	1.62747	4.48221	0	1.96265	1.12714	1.71747	0	0	0	0	0
XLOC_025485	50.5229	43.9416	48.4079	42.9286	46.1224	40.5771	54.9591	75.6686	68.0164	38.2206	51.3158	31.304
XLOC_025490	63.7027	78.1185	85.162	126.401	142.292	91.2984	85.8736	69.6948	64.2377	164.465	124.402	91.7775
XLOC_025500	54.9162	45.5691	41.2364	57.2381	27.4772	52.9756	37.7844	30.8648	39.0464	20.8476	28.768	22.0551
XLOC_025501	16.4748	6.50987	7.17154	0	0	0	2.57621	1.99128	0	0	3.11005	0
XLOC_025515	1.09832	7.32361	0	0	0	0	0.858736	1.99128	0	0	0	0.711454
XLOC_025531	1.09832	0.813734	3.58577	0	6.86929	0	0	0	0	1.1582	1.55503	0.711454
XLOC_025550	5.49162	7.32361	13.4466	2.38492	1.96265	0	1.71747	2.98692	1.25956	5.79101	0.777513	5.69163
XLOC_025555	370.135	287.248	302.101	614.118	482.813	598.512	236.152	236.962	290.959	619.638	662.441	624.656
XLOC_025581	87.8659	78.1185	86.0585	153.827	155.05	175.834	57.5353	63.7209	83.1311	210.793	192.823	160.789
XLOC_025584	23.0648	13.0197	12.5502	25.0417	17.6639	21.4157	21.4684	8.96075	17.6339	2.3164	17.1053	14.9405
XLOC_025598	71.391	48.8241	44.8221	45.3135	51.029	37.1957	49.8067	28.8735	40.306	44.0116	52.8709	60.4736
XLOC_025600	7.68826	14.6472	6.2751	2.38492	12.7573	4.50856	24.9034	16.9259	16.3743	9.26561	6.2201	19.9207
XLOC_025604	57.1128	40.6867	44.8221	13.1171	7.85062	22.5428	27.4796	49.782	34.0082	11.582	17.1053	14.9405
XLOC_025605	46.1296	51.2653	51.9937	21.4643	28.4585	33.8142	49.8067	72.6817	34.0082	38.2206	41.2082	32.0154
XLOC_025606	14.2782	6.50987	12.5502	13.1171	19.6265	20.2885	8.58736	19.9128	20.153	6.94921	9.33015	13.5176
XLOC_025647	20.8681	20.3434	12.5502	34.5814	28.4585	28.1785	23.1859	22.8997	28.9699	11.582	22.5479	19.2093
XLOC_025662	16.4748	21.1571	21.5146	5.96231	5.88796	7.88999	6.86989	24.891	15.1148	2.3164	3.88756	12.0947
XLOC_025671	15.3765	52.079	34.0648	14.3095	24.5332	11.2714	36.9257	27.8779	26.4508	44.0116	29.5455	27.7467
XLOC_025687	5.49162	5.69614	0	3.57738	4.90664	4.50856	11.1636	6.96948	8.81694	5.79101	3.88756	8.53745
XLOC_025696	106.537	120.433	133.57	113.284	82.4315	119.477	164.877	186.185	141.071	92.6561	76.1962	44.1101
XLOC_025752	4.39329	14.6472	19.7217	13.1171	4.90664	12.3986	12.881	28.8735	21.4126	16.2148	13.2177	11.3833
XLOC_025754	18.6715	43.1279	48.4079	50.0834	54.9543	34.9414	58.3941	46.7951	62.9781	67.1757	67.6436	99.6035
XLOC_025769	969.819	982.177	849.827	230.145	247.294	229.937	1032.2	890.102	843.907	457.489	339.773	413.355
XLOC_025779	10.9832	43.9416	55.5794	32.1965	27.4772	18.0343	66.1227	39.8256	75.5738	24.3222	24.8804	42.6872
XLOC_025782	0	0	0	1.19246	2.94398	0	0	0	1.25956	2.3164	0.777513	5.69163
XLOC_025793	18.6715	22.7846	17.9288	45.3135	16.6826	19.1614	52.3829	68.6991	65.4973	45.1698	37.3206	39.8414
XLOC_025801	36.2447	41.5004	51.0972	15.502	4.90664	24.7971	119.364	87.6163	99.5054	9.26561	6.2201	6.40308
XLOC_025822	0	0	0	4.76984	0.981327	0	3.43495	1.99128	0	1.1582	6.99761	0
XLOC_025830	34.048	44.7554	32.2719	7.15477	6.86929	10.1443	51.5242	71.686	62.9781	4.6328	0.777513	4.98018
XLOC_025850	26.3598	29.2944	22.4111	21.4643	15.7012	24.7971	47.2305	29.8692	30.2295	28.955	24.1029	20.6322
XLOC_025851	296.547	271.787	233.971	75.1251	82.4315	99.1884	264.491	240.945	182.637	103.08	214.593	187.112
